RIBT,RiceBran Technologies - Common Stock,NASDAQ
0.07,0.07,0.07,0.07
0.07,0.08,0.08,0.07
0.08,0.09,0.09,0.08
0.09,0.08,0.09,0.07
0.08,0.08,0.08,0.08
0.08,0.09,0.09,0.08
0.08,0.09,0.09,0.08
0.08,0.08,0.09,0.08
0.08,0.09,0.09,0.08
0.08,0.08,0.09,0.08
0.08,0.09,0.09,0.08
0.08,0.10,0.10,0.08
0.10,0.12,0.14,0.10
0.10,0.13,0.13,0.10
0.14,0.14,0.14,0.12
0.14,0.13,0.14,0.12
0.11,0.13,0.13,0.11
0.13,0.13,0.13,0.12
0.13,0.13,0.13,0.12
0.11,0.13,0.13,0.11
0.14,0.14,0.14,0.13
0.14,0.14,0.16,0.13
0.14,0.14,0.15,0.13
0.12,0.15,0.15,0.12
0.13,0.15,0.15,0.13
0.13,0.15,0.16,0.13
0.14,0.15,0.15,0.14
0.15,0.15,0.15,0.14
0.15,0.15,0.15,0.12
0.15,0.14,0.15,0.13
0.13,0.13,0.13,0.13
0.13,0.14,0.14,0.13
0.14,0.14,0.14,0.13
0.14,0.14,0.14,0.14
0.14,0.13,0.14,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.14,0.13,0.14,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.12
0.12,0.12,0.13,0.12
0.12,0.12,0.12,0.11
0.11,0.12,0.12,0.11
0.10,0.11,0.12,0.10
0.10,0.11,0.12,0.10
0.10,0.11,0.11,0.10
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.10,0.11,0.09
0.09,0.10,0.10,0.09
0.10,0.09,0.10,0.09
0.09,0.09,0.10,0.09
0.09,0.10,0.11,0.09
0.10,0.10,0.10,0.08
0.10,0.08,0.10,0.08
0.08,0.09,0.09,0.08
0.09,0.09,0.09,0.08
0.08,0.09,0.10,0.08
0.09,0.09,0.10,0.08
0.08,0.09,0.09,0.08
0.08,0.08,0.08,0.08
0.09,0.09,0.09,0.08
0.08,0.09,0.09,0.08
0.09,0.09,0.09,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.09,0.08,0.09,0.08
0.08,0.08,0.09,0.08
0.09,0.08,0.09,0.08
0.08,0.08,0.09,0.08
0.08,0.09,0.10,0.08
0.08,0.09,0.09,0.08
0.08,0.10,0.10,0.08
0.08,0.10,0.10,0.08
0.08,0.09,0.10,0.08
0.09,0.09,0.09,0.08
0.08,0.09,0.09,0.08
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.10,0.12,0.13,0.10
0.12,0.11,0.13,0.10
0.11,0.13,0.13,0.09
0.13,0.13,0.13,0.12
0.13,0.13,0.13,0.12
0.13,0.12,0.13,0.12
0.12,0.12,0.12,0.12
0.12,0.13,0.13,0.11
0.13,0.12,0.13,0.12
0.12,0.13,0.13,0.11
0.13,0.12,0.13,0.11
0.12,0.12,0.13,0.12
0.11,0.13,0.13,0.11
0.13,0.13,0.13,0.12
0.13,0.12,0.13,0.12
0.13,0.13,0.13,0.12
0.12,0.13,0.13,0.10
0.13,0.13,0.13,0.12
0.13,0.13,0.13,0.11
0.13,0.12,0.13,0.11
0.12,0.13,0.13,0.12
0.13,0.13,0.13,0.12
0.12,0.12,0.13,0.12
0.12,0.13,0.13,0.12
0.13,0.13,0.13,0.12
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.12
0.13,0.13,0.14,0.12
0.13,0.15,0.17,0.13
0.15,0.16,0.16,0.15
0.15,0.16,0.16,0.15
0.16,0.19,0.19,0.15
0.21,0.23,0.23,0.20
0.24,0.21,0.24,0.21
0.21,0.23,0.23,0.20
0.23,0.24,0.25,0.23
0.25,0.24,0.25,0.22
0.22,0.23,0.24,0.20
0.23,0.22,0.23,0.20
0.20,0.21,0.22,0.20
0.20,0.21,0.21,0.20
0.20,0.21,0.21,0.19
0.19,0.20,0.21,0.19
0.20,0.20,0.21,0.18
0.18,0.20,0.20,0.18
0.21,0.22,0.23,0.20
0.23,0.21,0.23,0.20
0.19,0.20,0.21,0.18
0.18,0.21,0.21,0.18
0.21,0.21,0.21,0.20
0.20,0.20,0.21,0.20
0.21,0.21,0.22,0.19
0.20,0.20,0.23,0.19
0.21,0.22,0.23,0.20
0.21,0.22,0.22,0.20
0.20,0.21,0.23,0.20
0.21,0.20,0.21,0.19
0.20,0.18,0.21,0.18
0.18,0.19,0.20,0.18
0.21,0.19,0.21,0.18
0.19,0.20,0.20,0.19
0.19,0.20,0.20,0.18
0.20,0.19,0.20,0.18
0.18,0.18,0.19,0.18
0.18,0.19,0.19,0.17
0.17,0.18,0.19,0.17
0.17,0.18,0.18,0.17
0.17,0.18,0.18,0.17
0.17,0.17,0.18,0.16
0.17,0.17,0.17,0.15
0.17,0.17,0.18,0.15
0.15,0.17,0.17,0.15
0.16,0.18,0.18,0.16
0.16,0.18,0.18,0.16
0.17,0.18,0.18,0.16
0.18,0.19,0.19,0.17
0.19,0.23,0.23,0.18
0.23,0.25,0.27,0.23
0.25,0.24,0.25,0.21
0.24,0.25,0.25,0.22
0.25,0.25,0.25,0.24
0.24,0.25,0.25,0.24
0.24,0.26,0.26,0.24
0.24,0.28,0.30,0.24
0.30,0.28,0.30,0.27
0.28,0.30,0.30,0.28
0.30,0.30,0.33,0.28
0.30,0.31,0.32,0.29
0.31,0.30,0.32,0.29
0.30,0.30,0.31,0.29
0.30,0.29,0.30,0.29
0.29,0.30,0.30,0.28
0.29,0.30,0.30,0.28
0.28,0.29,0.29,0.28
0.29,0.28,0.29,0.26
0.27,0.28,0.28,0.27
0.28,0.29,0.29,0.27
0.30,0.30,0.30,0.29
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.29
0.30,0.33,0.33,0.30
0.33,0.32,0.33,0.31
0.31,0.32,0.33,0.31
0.32,0.32,0.33,0.32
0.33,0.37,0.37,0.33
0.38,0.38,0.42,0.37
0.39,0.37,0.39,0.35
0.36,0.37,0.37,0.35
0.37,0.37,0.37,0.36
0.37,0.36,0.37,0.36
0.37,0.37,0.37,0.36
0.36,0.36,0.38,0.36
0.37,0.37,0.37,0.35
0.36,0.35,0.37,0.35
0.35,0.35,0.36,0.35
0.35,0.33,0.36,0.31
0.33,0.33,0.33,0.31
0.32,0.33,0.33,0.32
0.32,0.31,0.32,0.30
0.30,0.31,0.31,0.30
0.31,0.31,0.31,0.30
0.30,0.31,0.31,0.30
0.31,0.29,0.31,0.29
0.30,0.33,0.33,0.30
0.33,0.34,0.36,0.33
0.33,0.32,0.34,0.32
0.32,0.33,0.34,0.32
0.33,0.33,0.35,0.33
0.34,0.33,0.34,0.32
0.34,0.35,0.35,0.34
0.35,0.34,0.35,0.34
0.33,0.34,0.35,0.32
0.34,0.36,0.36,0.34
0.37,0.37,0.39,0.37
0.37,0.31,0.39,0.30
0.31,0.31,0.31,0.27
0.29,0.24,0.31,0.21
0.21,0.24,0.26,0.21
0.24,0.24,0.25,0.23
0.24,0.25,0.26,0.24
0.26,0.25,0.26,0.24
0.24,0.24,0.24,0.23
0.24,0.25,0.26,0.23
0.27,0.24,0.27,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.25,0.23
0.21,0.21,0.23,0.21
0.21,0.21,0.21,0.20
0.21,0.19,0.22,0.18
0.19,0.18,0.19,0.17
0.18,0.21,0.21,0.17
0.20,0.20,0.21,0.20
0.20,0.20,0.21,0.19
0.19,0.19,0.21,0.19
0.19,0.20,0.21,0.19
0.20,0.20,0.22,0.20
0.20,0.21,0.21,0.20
0.21,0.21,0.21,0.20
0.20,0.22,0.22,0.20
0.22,0.26,0.26,0.22
0.26,0.24,0.26,0.24
0.25,0.23,0.25,0.23
0.23,0.21,0.24,0.17
0.21,0.20,0.21,0.19
0.20,0.20,0.21,0.19
0.19,0.20,0.21,0.19
0.20,0.21,0.21,0.20
0.21,0.21,0.22,0.20
0.21,0.22,0.22,0.21
0.22,0.22,0.22,0.21
0.22,0.22,0.22,0.21
0.22,0.22,0.22,0.21
0.21,0.21,0.22,0.21
0.21,0.22,0.22,0.21
0.21,0.22,0.22,0.21
0.21,0.20,0.22,0.20
0.20,0.21,0.22,0.20
0.21,0.21,0.21,0.21
0.19,0.19,0.20,0.18
0.18,0.18,0.20,0.18
0.18,0.18,0.20,0.18
0.19,0.18,0.19,0.18
0.19,0.19,0.19,0.19
0.19,0.18,0.19,0.18
0.19,0.19,0.19,0.18
0.19,0.19,0.20,0.18
0.19,0.19,0.19,0.19
0.19,0.19,0.19,0.18
0.18,0.18,0.19,0.18
0.19,0.18,0.19,0.17
0.18,0.16,0.18,0.16
0.17,0.17,0.19,0.16
0.17,0.18,0.18,0.17
0.17,0.19,0.19,0.17
0.17,0.18,0.18,0.17
0.17,0.18,0.18,0.17
0.17,0.17,0.18,0.17
0.18,0.18,0.19,0.17
0.18,0.19,0.19,0.18
0.19,0.19,0.19,0.18
0.18,0.18,0.19,0.17
0.18,0.18,0.18,0.17
0.17,0.18,0.18,0.17
0.18,0.18,0.18,0.17
0.17,0.18,0.18,0.17
0.17,0.18,0.18,0.17
0.17,0.17,0.18,0.17
0.17,0.18,0.18,0.17
0.17,0.18,0.18,0.17
0.18,0.17,0.18,0.17
0.18,0.17,0.18,0.17
0.17,0.18,0.18,0.17
0.18,0.17,0.18,0.16
0.16,0.17,0.17,0.16
0.16,0.16,0.17,0.15
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.15
0.15,0.16,0.16,0.15
0.15,0.16,0.16,0.15
0.16,0.16,0.16,0.15
0.15,0.15,0.16,0.13
0.14,0.15,0.15,0.13
0.14,0.13,0.15,0.12
0.14,0.15,0.15,0.13
0.14,0.14,0.15,0.14
0.14,0.15,0.15,0.14
0.15,0.15,0.15,0.12
0.14,0.14,0.14,0.11
0.13,0.14,0.14,0.13
0.15,0.16,0.17,0.14
0.17,0.17,0.18,0.16
0.17,0.18,0.18,0.16
0.17,0.17,0.18,0.16
0.16,0.16,0.17,0.16
0.17,0.16,0.17,0.15
0.16,0.16,0.17,0.15
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.15,0.16,0.16,0.15
0.16,0.16,0.16,0.16
0.16,0.17,0.17,0.16
0.17,0.16,0.17,0.16
0.16,0.16,0.16,0.15
0.16,0.16,0.16,0.15
0.17,0.16,0.17,0.15
0.16,0.15,0.16,0.13
0.16,0.15,0.16,0.15
0.15,0.16,0.16,0.15
0.15,0.15,0.16,0.15
0.15,0.16,0.16,0.15
0.15,0.16,0.16,0.14
0.14,0.16,0.16,0.14
0.16,0.15,0.16,0.15
0.15,0.14,0.15,0.14
0.15,0.15,0.15,0.14
0.14,0.15,0.15,0.14
0.15,0.16,0.16,0.14
0.16,0.16,0.16,0.16
0.15,0.15,0.16,0.15
0.14,0.14,0.15,0.13
0.13,0.12,0.14,0.12
0.13,0.12,0.14,0.12
0.14,0.15,0.16,0.14
0.15,0.16,0.16,0.15
0.16,0.14,0.16,0.14
0.15,0.18,0.18,0.15
0.18,0.20,0.20,0.18
0.19,0.18,0.20,0.18
0.18,0.16,0.18,0.16
0.16,0.18,0.18,0.16
0.18,0.17,0.18,0.16
0.16,0.16,0.16,0.15
0.16,0.17,0.17,0.16
0.16,0.18,0.18,0.16
0.17,0.18,0.18,0.17
0.17,0.17,0.18,0.16
0.16,0.17,0.17,0.16
0.16,0.17,0.17,0.16
0.14,0.16,0.17,0.14
0.17,0.17,0.17,0.16
0.16,0.17,0.17,0.16
0.16,0.15,0.16,0.15
0.15,0.16,0.17,0.15
0.15,0.15,0.15,0.14
0.15,0.14,0.15,0.14
0.14,0.13,0.15,0.13
0.13,0.14,0.14,0.13
0.14,0.14,0.15,0.14
0.14,0.14,0.14,0.13
0.14,0.15,0.16,0.14
0.15,0.15,0.16,0.14
0.15,0.14,0.15,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.13
0.13,0.13,0.14,0.13
0.14,0.14,0.14,0.13
0.14,0.14,0.14,0.13
0.14,0.14,0.14,0.14
0.13,0.13,0.14,0.13
0.13,0.13,0.13,0.13
0.14,0.14,0.15,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.13
0.14,0.13,0.14,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.11,0.13,0.11
0.11,0.11,0.11,0.10
0.11,0.10,0.11,0.10
0.10,0.12,0.12,0.10
0.12,0.12,0.13,0.11
0.12,0.12,0.12,0.12
0.12,0.13,0.13,0.12
0.13,0.14,0.17,0.13
0.14,0.14,0.16,0.13
0.14,0.13,0.14,0.13
0.12,0.12,0.12,0.11
0.12,0.11,0.12,0.11
0.12,0.11,0.12,0.11
0.11,0.11,0.12,0.11
0.12,0.11,0.12,0.11
0.11,0.11,0.12,0.11
0.11,0.13,0.13,0.11
0.13,0.14,0.14,0.13
0.14,0.13,0.14,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.12,0.13,0.12
0.13,0.12,0.13,0.12
0.12,0.12,0.13,0.12
0.12,0.12,0.12,0.12
0.13,0.15,0.16,0.12
0.16,0.12,0.16,0.12
0.12,0.13,0.15,0.12
0.13,0.13,0.14,0.13
0.13,0.14,0.15,0.13
0.14,0.15,0.15,0.14
0.14,0.14,0.14,0.13
0.14,0.14,0.14,0.13
0.13,0.13,0.13,0.12
0.12,0.11,0.13,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.11
0.12,0.13,0.13,0.12
0.12,0.12,0.13,0.10
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.14,0.12
0.12,0.13,0.14,0.12
0.14,0.13,0.14,0.13
0.14,0.13,0.14,0.13
0.13,0.13,0.14,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.12
0.12,0.13,0.14,0.12
0.13,0.13,0.13,0.12
0.13,0.13,0.13,0.12
0.13,0.13,0.13,0.12
0.12,0.12,0.12,0.12
0.12,0.13,0.13,0.12
0.12,0.13,0.13,0.12
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.13
0.13,0.14,0.14,0.13
0.13,0.14,0.14,0.13
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.13
0.13,0.14,0.14,0.13
0.14,0.14,0.14,0.13
0.13,0.14,0.14,0.13
0.13,0.14,0.14,0.13
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.15,0.13
0.15,0.15,0.16,0.14
0.15,0.15,0.16,0.15
0.15,0.15,0.15,0.14
0.15,0.14,0.15,0.14
0.14,0.13,0.14,0.12
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.12
0.12,0.13,0.13,0.12
0.13,0.14,0.14,0.12
0.14,0.14,0.14,0.13
0.13,0.12,0.14,0.12
0.13,0.13,0.13,0.12
0.12,0.13,0.13,0.11
0.11,0.13,0.13,0.11
0.12,0.12,0.12,0.11
0.12,0.12,0.12,0.11
0.12,0.12,0.12,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.12,0.12,0.11
0.11,0.12,0.12,0.11
0.12,0.12,0.12,0.12
0.12,0.11,0.12,0.11
0.12,0.11,0.12,0.11
0.11,0.12,0.12,0.11
0.12,0.12,0.12,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.09,0.12,0.08
0.08,0.10,0.10,0.08
0.09,0.09,0.09,0.08
0.09,0.09,0.09,0.09
0.09,0.08,0.09,0.08
0.08,0.08,0.08,0.08
0.08,0.09,0.09,0.08
0.09,0.09,0.09,0.09
0.09,0.09,0.10,0.09
0.09,0.09,0.09,0.09
0.08,0.10,0.10,0.08
0.08,0.09,0.09,0.08
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.08
0.09,0.09,0.09,0.08
0.08,0.08,0.09,0.08
0.08,0.09,0.09,0.08
0.09,0.09,0.09,0.08
0.09,0.08,0.09,0.08
0.09,0.08,0.09,0.08
0.08,0.09,0.09,0.08
0.09,0.06,0.09,0.04
0.06,0.07,0.07,0.05
0.08,0.07,0.08,0.06
0.06,0.07,0.07,0.05
0.07,0.06,0.07,0.04
0.05,0.06,0.07,0.05
0.06,0.06,0.07,0.06
0.06,0.07,0.07,0.06
0.07,0.07,0.07,0.06
0.07,0.07,0.07,0.06
0.07,0.07,0.07,0.06
0.07,0.07,0.07,0.07
0.06,0.07,0.07,0.06
0.07,0.07,0.07,0.06
0.06,0.07,0.07,0.06
0.07,0.07,0.07,0.06
0.06,0.07,0.07,0.06
0.07,0.07,0.08,0.06
0.07,0.08,0.09,0.07
0.08,0.08,0.09,0.07
0.07,0.08,0.08,0.07
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.07,0.09,0.07
0.07,0.08,0.08,0.07
0.08,0.08,0.08,0.08
0.07,0.08,0.08,0.07
0.07,0.08,0.08,0.07
0.08,0.08,0.09,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.07,0.08,0.06
0.07,0.06,0.07,0.05
0.06,0.06,0.06,0.05
0.05,0.07,0.08,0.05
0.07,0.07,0.07,0.05
0.06,0.07,0.07,0.05
0.06,0.06,0.06,0.06
0.06,0.06,0.07,0.06
0.06,0.06,0.07,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.05
0.06,0.05,0.06,0.05
0.05,0.06,0.06,0.05
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.05,0.06,0.05
0.05,0.06,0.06,0.05
0.06,0.05,0.06,0.04
0.05,0.05,0.05,0.04
0.05,0.04,0.05,0.04
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.06,0.06,0.05
0.06,0.05,0.06,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.06,0.06,0.05
0.06,0.06,0.06,0.05
0.06,0.06,0.06,0.05
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.05
0.06,0.06,0.06,0.06
0.06,0.07,0.07,0.06
0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.07
0.08,0.08,0.08,0.08
0.07,0.07,0.08,0.07
0.07,0.07,0.08,0.07
0.07,0.06,0.08,0.06
0.06,0.07,0.08,0.06
0.07,0.07,0.07,0.07
0.08,0.07,0.08,0.07
0.07,0.07,0.07,0.07
0.06,0.07,0.07,0.06
0.07,0.07,0.07,0.07
0.12,0.07,0.12,0.07
0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.07
0.07,0.06,0.08,0.06
0.07,0.07,0.07,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.07,0.06
0.06,0.06,0.06,0.06
0.06,0.07,0.07,0.06
0.07,0.07,0.07,0.07
0.06,0.07,0.07,0.06
0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.06
0.06,0.07,0.07,0.06
0.07,0.07,0.07,0.07
0.06,0.07,0.07,0.06
0.06,0.06,0.07,0.06
0.06,0.07,0.07,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.07,0.06
0.06,0.06,0.06,0.05
0.06,0.06,0.06,0.05
0.05,0.06,0.06,0.05
0.05,0.06,0.06,0.05
0.05,0.06,0.06,0.05
0.05,0.06,0.06,0.05
0.06,0.06,0.06,0.05
0.05,0.06,0.06,0.05
0.06,0.06,0.06,0.06
0.05,0.06,0.06,0.05
0.06,0.05,0.06,0.05
0.05,0.05,0.06,0.04
0.05,0.05,0.05,0.05
0.06,0.07,0.07,0.05
0.07,0.06,0.07,0.06
0.06,0.06,0.06,0.06
0.06,0.06,0.07,0.06
0.06,0.08,0.09,0.06
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.07,0.07,0.08,0.07
0.07,0.07,0.08,0.07
0.07,0.08,0.08,0.07
0.08,0.07,0.08,0.07
0.07,0.09,0.11,0.07
0.09,0.08,0.09,0.08
0.08,0.08,0.08,0.08
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.10,0.11,0.09
0.10,0.11,0.11,0.09
0.11,0.10,0.11,0.10
0.10,0.11,0.11,0.10
0.10,0.10,0.12,0.10
0.12,0.10,0.12,0.10
0.10,0.10,0.10,0.09
0.10,0.11,0.11,0.09
0.11,0.11,0.11,0.10
0.10,0.10,0.11,0.10
0.10,0.11,0.11,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.09
0.09,0.10,0.10,0.09
0.09,0.10,0.10,0.09
0.09,0.10,0.11,0.09
0.10,0.10,0.10,0.10
0.09,0.08,0.09,0.08
0.08,0.09,0.09,0.08
0.09,0.09,0.09,0.08
0.08,0.08,0.09,0.08
0.08,0.08,0.09,0.08
0.09,0.08,0.09,0.08
0.09,0.08,0.09,0.08
0.09,0.09,0.09,0.09
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.07
0.07,0.08,0.08,0.07
0.07,0.08,0.08,0.07
0.08,0.08,0.09,0.07
0.08,0.08,0.08,0.07
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.07
0.08,0.08,0.08,0.07
0.08,0.08,0.09,0.07
0.08,0.08,0.08,0.07
0.08,0.08,0.09,0.07
0.09,0.08,0.09,0.07
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.07
0.07,0.08,0.08,0.07
0.07,0.08,0.08,0.07
0.08,0.07,0.08,0.06
0.07,0.08,0.08,0.07
0.08,0.09,0.09,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.09,0.08
0.08,0.09,0.09,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.07
0.08,0.08,0.08,0.07
0.08,0.07,0.08,0.07
0.07,0.07,0.08,0.07
0.07,0.08,0.08,0.07
0.08,0.07,0.08,0.07
0.07,0.08,0.08,0.07
0.08,0.08,0.08,0.07
0.07,0.07,0.08,0.07
0.07,0.07,0.08,0.07
0.07,0.07,0.07,0.07
0.08,0.07,0.08,0.07
0.07,0.08,0.08,0.07
0.07,0.08,0.08,0.07
0.07,0.08,0.08,0.07
0.08,0.08,0.08,0.07
0.08,0.07,0.08,0.07
0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.06
0.07,0.07,0.07,0.06
0.06,0.07,0.07,0.06
0.06,0.07,0.07,0.06
0.07,0.06,0.07,0.06
0.06,0.07,0.08,0.06
0.07,0.08,0.08,0.07
0.08,0.08,0.08,0.07
0.08,0.08,0.08,0.07
0.08,0.08,0.08,0.07
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.07,0.08,0.08,0.07
0.08,0.08,0.08,0.07
0.07,0.08,0.08,0.07
0.08,0.08,0.08,0.08
0.07,0.07,0.08,0.07
0.07,0.08,0.08,0.07
0.07,0.07,0.08,0.06
0.07,0.07,0.07,0.06
0.06,0.07,0.07,0.06
0.06,0.07,0.07,0.06
0.06,0.06,0.06,0.06
0.06,0.07,0.07,0.06
0.06,0.07,0.07,0.06
